л,text,label
Джанго освобожденный,"
Режиссёра Квентина Тарантино обожает весь мир. Его фильмы считает шедеврами весь мир, от критиков до простых зрителей. Я не видел ни один его фильм, но решил посмотреть Джанго. Ожидал просто неповторимого шедевра, но...

Если говорить о достоинствах фильма, это, безусловно, актёры. Все сыграли просто замечательно! Ну а Кристоф Вальц и Самюэл Л. Джексон просто браво. Таких живых ролей я в жизни не видел, великолепно!

Второе прекрасное достоинство картины- блистательный саундтрек. В нём содержится настоящий дух вестерна. Замечательно!

Как мне не было грустно это говорить, но плюсы фильма на этом заканчиваются.

Один из самых главных минусов фильма - затянутость. Ну почти три часа это слишком. Через чур уж скучно. Вот смотришь-смотришь, скучно, но вдруг, неожиданный поворот! Вот ты думаешь: 'Ну сейчас начнётся...'. Ты безумно рад, но потом огорчение. Фильм остаётся скучным.

Всё-таки есть какая-то изюминка в фильме, из-за которой мне фильм в целом нравится. Здесь присутствует настоящий дух бравого вестерна. Но всё-таки некоторые минусы я не назвал. Они есть. Поэтому моя оценка нейтральная.",0
Джанго освобожденный,"
Сначала о фильме в целом. Ну, как у нас каждый второй фильм о Второй Мировой, так в Америке - о безжалостном и несправедливом угнетении темнокожего населения, которое на самом деле состоит только из умных, добрых, честных и отважных людей. И они совсем не бывшие дикари, протыкающие носы костями, не людоеды и не будущие наркоторговцы, блудзы, крипы и так далее. Мне эта идея кажется немного оскорбительной для жителя России, где было крепостное право, где детей пороли крыжовником и свои продавали своих.

О героях вкратце - команда хорошая. Но это очевидно, стоит только взглянуть, кто режиссер и что в команде есть Ди Каприо. Все сыграли хорошо, но кого стоит отметить отдельно, так это старик Сэмуэль Л. Джексон. Лично мне его персонаж запомнился больше всего. Гнусный старый подхалим, презирающий своих же чернокожих соплеменников, но при этом обладающий превосходной сообразительностью.

Сюжет довольно неплох и продуман. Но, если бы фильм снимал кто-то другой, а не Тарантино. Более того, 'неожиданный поворот', в котором Доктор Шульц внезапно спятил, растеряв всю свою дальновидность, я считаю откровенно глупым. Как и скармливание Д'Артаньяна собакам, а потом месть за оного.

Это хороший фильм, будь он от Уила Смита, но как 'Тарантиновский' он никакой. Всю картину в голове крутились моменты из 'Дикого Дикого Веста' и 'Человека с железными кулаками' от RZA. Но, черт побери, Тарантино не черный рэпер! Ему такое не простительно.

6 из 10

(Отношение - нейтральное. Балл сверху отдельно мистеру Бэдмазефакеру Л. Джексону)",0
Джанго освобожденный,"
Являясь одним из большущей армии поклонников К. Тарантино естественно этот фильм я очень ждал. Хотя Джейми Фокс не из моих любимых актеров да и название слегка покоробило. Но фильм Тарантино, да еще вестерн - обязаловка.

Увиденное могу характеризовать как ровное кино с крепким сценарием и отличной актерской игрой Л. Ди Каприо. На мой взгляд, К. Вальц в роли эксцентричного доктора смотревшийся бы замечательно, в роли охотника за головами, извините, неубедителен. Джейми Фокс за весь фильм дай бог чтобы пару раз изменил выражение лица вообще.

Кроме того, кое что в фильме не имеет ничего общего с реальностью. Откуда у записного раба такие навыки стрельбы? Бандиты за голову которых на диком западе назначались выкупы ложатся перед героями аки агнцы. Ну и сцена чудесного спасения Джанго от путевки на рудник не выдерживает критики, спасает только сам режиссер лихо исчезнувший в облаке взрыва. Может, конечно я чересчур придираюсь, однако подобные гиперболы в прежних фильмах мастера выглядели совершенно органично. А в данном случае мне захотелось вернуть ГГ обратно в начальные кадры.

Операторская работа, работа художника замечательны. Саундтрек местами хорош.

Ожидал много большего.

7 из 10",0
Джанго освобожденный,"
' А в чём они друг от друга отличаются?

Ты что, дальтоник, Скрипач — зелёный цвет от оранжевого отличить не можешь? Турист…' Кин-Дза-Дза

Печально, что моя первая рецензия будет красной, но...

Почему мне понравился фильм:

1. Бесподобно подобранный актерский состав, Леонардо ДиКаприо, в новом для себя амплуа злодея, как всегда неотразим, Вальц, Фокс, Сэмюэль Л. Джексон хороши, остальные актеры тоже все на своих местах.

2. Природа, натуральные съемки просто завораживают.

3. 'Тарантиновские' диалоги.

Теперь о плохом:

1. Все черные хорошие, няшные и заслуживают сострадания, все белые расисты, грязные, в прямом и переносном смысле, ублюдки?! ВОУ ВОУ Тарантино палехче, ты же не советский фильм о честных коммунистах и жадных кулаках снимал!

2. Неправдоподобность меня просто убивает, где негр с плантаций научился читать, стрелять как ворошиловский стрелок и главное как он за одну зиму превратился из раба в человека способного отстаивать свои идеалы, свою честь и гордость перед бывшими владельцами. Я думаю рабу с тридцатилетним стажем за пол года это не осилить. Также мне не понятен душевный порыв героя Кристофа Вальца, думаю человек убивающий за деньги на это не способен.

3. Про кровь фонтаном, Джанго стреляющего как Шварц в юные годы и аристократичность негров не писал только ленивый.

Что в остатке? Картина о 'тяжелой судьбе парня из гетто' красивая, но неимоверно тупая.

Только за красоту

6 из 10",-1
Джанго освобожденный,"
В первую очередь меня привлек сам маэстро Тарантино, затем последовавшие такие имена как Джейми Фокс, Леонардо ДиКаприо… от которых я всегда в неистовом восторге прыгал от радости. Да, все это уже изначально предвещало киношедевр…

Друзья я вас всех очень люблю… но первоначальные думы лично у меня стали с геометрической прогрессией испаряться относительно того, что я ждал увидеть. А имено: незаурядную идею, новый кинопрорыв, неординарный сюжет, убойный экшн и т.д. Но тут только в самых ярких и сочных тонах будет выявлен расизм, все то, что было много лет назад похоронено, все то, что уже сами чернокожие жители с новыми поколениями стали забывать и избегать, обретая единый цвет человечества. Но нет Тарантино оказался такой обособленный мен, что взял ответственность за то, что так яро старались поколениями погасить, всю ту лютую ненависть к другим расам. Спасибо тебе «добрый парень».

После этой чернухи разумеется все уважение было слито, словно полотно написанное маслом и затем облитое дешевым растворителем. Возможно он и ждал дикого скандала, а возможно на этом он свое имя еще больше желал увековечить… но для меня это было отвратительно во всех отношениях. И спрашивается Квенти, тебе это и правда было нужно, ты правда настолько меркантилен и скуп душой??? Ты правда настолько готов изуродовать свою ауру???

P.S. Ребята, уважайте то, во что верите. И не давайте подобным людям вновь воскрешать тот ужас, который уже был забыт. Любите друг друга всем сердцем.",-1
Джанго освобожденный,"как и все последние фильмы Квентина Тарантино, борьба за свободу и права негроидной расы превращается из драмы в комедию, причем если у Вуди Аллена комедия перемешивается с трагедией, то здесь я увидел только пародийную комедию.

Причем настолько неправдоподобную, что даже единого впечатления не осталось, все пересечено какими то ненужными диалогами, монологами. Я видел много драм и скажу, что это просто комедия даже близко к пародии.

Теперь конкретно о фильме. Даже Леонардо Ди Каприо сыграл как то чопорно неуклюже. Нет ну разве так можно за весь фильм Доктор Шульц не разу не промахнулся стреляя из свыше 100 метров, Джанго впрочем тоже в этом плане недалеко ушел. А музыка я сам музыкант и скажу точно, что эти песни, которые режиссер вставил -- совершенно не подходят к развитию событий, к эпохе, к заявленной режиссером драме. Такая музыка хороша к молодежным фильмам про любовь или к пародии. Вообще картинка зарисовалась смешная а как смешно и неуклюже ходят эти рабы, но это же невыносимо. Хоть бы вид им придали жалкий что ли.

Из положительного в фильме отмечу роль, которую сыграл Сэмуэль Л Джексон.

Седой, хромой, но в тоже время импозантный. К сожалению это единственный плюс в этой картине. Я разочарован. Впрочем Тарантино и в Бесславных ублюдках уже разочаровал. И вообще вот скажите, разве это интересно и смешно и драматично в каждом выстреле кровь аж брызгает, иногда подымается столп крови?А может это модно?В Джанго стреляют раз 7 а попадают все время в убитого или раненного своего товарища, который все кричит и кричит. Это просто глупо и отвратительною

Мне жаль что я потратил 2 часа 45 минут на просмотр этого фильма. Было желание выключить на 30 минуте, но я дал себе слово, что посмотрю полностью.

Ах да оценка...видел конечно и хуже фильмы, но этот, на мой взгляд тянет только на 5 из 10.",-1
Джанго освобожденный,"
Что мне импонирует в фильмах Тарантино – он знает, что снимает действа, где правдоподобие и логичность сюжета часто очень и очень спорны, и он, вместо того, чтобы нагнетать побольше пафосу и псевдо-серьезности, наоборот иронизирует над собой, людьми и кинематографом, не боясь одеть свою героиню, вооруженную катаной, в культовый желтый костюм Брюса Ли, или разодеть чернокожих рабынь, услаждающих своих белых господ, как мейнстримовых японских лолит. Вот эта его не боязнь играть с карикатурами, символами, легендами и стереотипами подкупает, потому что, обращаясь ко всему этому «наследию человечества», он словно говорит зрителю: «хотя я показываю тебе здесь нечто практически полностью неправдоподобное, я не пытаюсь навешать тебе на уши лапшу из псевдо-морали, я не держу тебя за идиота, я просто хочу тебя развлечь».

Но знаете… Вот эта идея с местью уже набила оскомину. Если «Убить Билла» можно было смотреть, как брутальную и стильную современную сказку о возмездии, то «Бесславных ублюдков» я так и не посмотрела, потому что считаю главную идею просто нелепой. Мне неважно, накручен ли вокруг нее остроумный сюжет, я просто не собираюсь смотреть, как евреи мстят нацистам. Для меня месть имеет значение, если это какие-то конкретные люди, как было в «Убить Билла», но когда дело заходит о группах людей, тем более, таких обширных, как целые нации – идея мести теряет весь свой смысл. «Джанго» я решила смотреть, потому что думала, что месть там будет примерно в стиле «УБ» - освобожденный от рабства Джанго пойдет мстить какому-то коварному и жестокому плантатору и спасать свою возлюбленную. Но Тарантино это, по-видимому, показалось слишком просто сделать. Он вывел главный конфликт не просто на уровень наций, но рас. Не потому, что там все чернокожие нации воюют со всеми европейскими нациями, но потому, что все черные представлены как один, то же самое с белыми. То есть, все белые люди – это тупые варвары, которые в своих черных братьях видят исключительно рабов и предметы для нанесения побоев и прочих оскорблений. И, как следствие, взамен они ничего не могут ждать, кроме ненависти и жажды мести. Я не пытаюсь сейчас сгладить вину белых перед черными (европейцы вообще показали себя не с самой лучшей стороны, что касается межрасовых взаимоотношений, с тех пор, как прибыли в Америку), но выставлять все вот в таких радикальных черно-белых красках (игра слов намеренная) – это не есть обыгрывание идеи, с целью заострить внимание на какой-то особой ее грани, это просто банальная лень, это утрирование в своей самой некрасивой форме. Поэтому не могу воспринимать сюжет – часто неправдоподобный и нелогичный – иначе, как нелепицу.

Что касается героев. Доктор Шульц сначала представляется вполне положительным персонажем – лихой «охотник за головами», в первых же минутах фильма пристрелившего парочку «плохих парней» и освободив группу рабов – в том числе и Джанго. Но по ходу фильма характер его персонажа становится все более и более спорным. Несмотря на то, что он всячески потворствует Джанго в его миссии (вообще, его роль мне показалась своего рода реверансом в сторону немцев – сделав их в «Ублюдках» злодеями, здесь он вводит героя-немца, как со-товарища главного героя, и проводит параллель между походом Джанго и легендой о Зигфриде), несмотря на его, вобщем-то, «положительность», нельзя не задаться вопросом о спорности его методов – что, кстати, и делает Джанго. Ведь его профессия «охотника» не приписывает ему отстреливать преследуемых там, где он их найдет, у него есть альтернатива – арестовывать преступников. Но он предпочитает «легкий путь» несопротивляющейся добычи.

Вот Джанго, как герой мне понравился. По крайней мере, гораздо больше, чем кто-либо в фильме. Его превращение из раба в обносках в лихого стрелка одетого с иголочки выглядит слишком уж… да, неправдоподобно, и никакими Тарантино это не замазать. Но, по крайней мере, у него есть хоть какой-то моральный компас.

Что касается Леонардо ди Каприо и его злодея-распутника Кэлвина Кэнди, то меня его персонаж повеселил. Очень классический герой, хорошо обыгранный.

Не знаю, как этот фильм покажется «свежему» зрителю, незнакомому с другими работами Тарантино, но лично мне «Джанго» показался от и до – повторением всех старых тарантиновских фишек, и посему скучным, предсказуемым, и, в конце концов, бессмысленным.

В заключении выделю все же один плюс – КТ всегда очень хорошо выбирает музыку для своих работ. «Джанго» - не исключение.",-1
Джанго освобожденный,"
6 из 10

Фильм с хорошим сюжетом, качественно снят, отличные спецэффекты (за исключением попадания пули - как в мешок с водой), музыкальное оформление - это то, что мне понравилось.

Теперь, что же в фильме плохого? Сам фильм излишне коммерческий и асоциальный, его цель срубить денег по максимум.

Белый расизм сейчас презирается в любой форме, в то время как про черный умалчивают. Афроамериканцам, жителям гетто, очень понравится фильм, где белые получают свое. Всякие антифашисты тоже одобрят. Так же фильм понравится большинству, по перечисленным плюсам в начале. Итог целевая аудитория максимальна, фильм успешен.

ГЕРОИ

Джанго - демонстрирует агрессивный покер фейс на протяжении 90% фильма, для его жизненной ситуации это нормально, но я фильм посмотреть хочу, который, еще завялен, как комедия тоже. Джанго стал снайпером за год, как? Как он мог научиться стрелять лучше, чем все белые вместе взятые за всю жизнь. Причем, стреляет он мастерски из любого пистолета, хотя они отличаются по весу, по дальности стрельбы и. т. д

Доктор Шульц - напоминает безэмоциональную, занудную собаку-детектива из мультиков Warner Bros. Позиционирует себя, как образованного, культурного адекватного человека. На деле, он ведет себя, как прокаченный герой Вандама - всегда нужно показать свою крутость, лишних жертв избегать не пытается и на компромиссы не идет, а так же часто не сет чушь.

По нему видно, что он не молод, по профессии он дантист, а не бывший военный, но стреляет быстро и метко, а так же предугадывает тактику своих врагов, словно он Рембо.

Белые персонажи - все жестокие и злые.

У людей часто возникает чувство превосходства над другими (например над рабами), но создали фильма, игнорируют, что у людей еще чувство жалости, совести, сожительства и наконец страха бывает.

Вспомните русскую классику и историю, как обращались с крепостными? Были злые люди, избивавшие крестьян за пустяки, но это совсем не большинство. Уверен, крестьяне и рабы, выполняли грязную, тяжелую работу, но получали наказания только за серьезные проступки (не желание работать, сжег амбар) или соразмерно. Врядли их поголовно избивали за разбитые яйца

Даже Шульц является жестоким, призывая Джанго убить бандита на глазах сына.",-1
Джанго освобожденный,"Итак, Джанго Освобожденный. Разумеется, я не могла обойти стороной фильм одного из моих любимых режиссёров Квентина Тарантино, тем более что ровестники кричали в один голос 'беги скорее смотреть охренеть какой крутой фильм!!!', надеясь на то, что Квентин всё-таки оклимался от откровенно неудачных (с моей точки зрения) 'Бесславных ублюдков'. Конечно, я уже не ждала 'Криминального чтива', но предполагала, что это будет что-то похожее по вкусу на 'Убить Билла'.

Но увы и ах. После 20 минут просмотра, я уже в деталях знала как закончится этот фильм. У этого фильма просто-таки непредсказуемость на том же уровне, что и у фильма 'Телохранитель', но конечно дело-то вы скажете совсем не в этом. Ну ладно, в некоторых случаях с этим действительно можно смириться, ибо жанр предполагает упор совсем на другое, и я бы смирилась, если бы не остальные недостатки...

Пафос, который так смачно смотрится в 'Убить Билла', здесь выглядит вульгарно и совсем-совсем не по-тарантиновски! А диалоги? Боже, вспомните самую первую сцену 'Бешеных псов', где в кафешке сидят 'разноцветные мИстеры' и обсуждают, надо ли давать официантке чаевые... это же просто шедевр! Эту сцену можно выпускать отдельным фильмом! А здесь... Тогда уж надо было дотягивать до абсурдности 'У. Б.', а получилось перетянуто и как-то нелепо даже...

Ну и самые 'кризисные' моменты, когда поняла, что Тарантино уже не тот, когда...ладно, лучше процитирую: (не дословно, извиняюсь)

-Ты действительно позволишь мне самому выбирать себе наряд?? (пауза)
- Ну конечно!

Па-папарарам, меняется кадр и Джанго, одетый как клоун едет верхом на лошади. В этот момент, я поняла, что это не шутка, это не стёб, это просто безнадёга...Господин неподражаемый Тарантино упал до уровня тупорылых комедий, место которых на попойках в студенческих общежитиях.

Но попытка вернуться к нелепым обыденным разговорам а-ля Криминальное чтиво все-таки имела место. Кучка белых ковбоев, ругающих неудобные мешки для головы, в которых ничего не видно. И единственное место во всем фильме, которое заставило меня улыбнуться, это когда один из них плюнул через глазное отверстие. Но эта попытка к несчастью выглядела натянуто, неестественно, нелепо, в общем не дотянули парни...

Джейми Фокс, как мне показалось, актер совсем другого жанра, и не подходит к тарантиновским фильмам, возможно его присутствие в картине сыграло решающую роль, а что по поводу игры главных актёров - никаких нареканий, но и восхищаться не стану, ибо сценарий, по которому действовали они, был откровенно плох.

И последнее. Редко во время просмотра фильма так резко врезается в уши НАСТОЛЬКО неподходящая музыка, в некоторых моментах просто откровенно хотелось завершить просмотр картины досрочно, поскольку на глаза наворачивались слёзы, и с трудом верилось, что у этого фильма в графе 'режиссёр' стоит имя неповторимого и уникального гения...Квентин Тарантино...

Ставлю оценку, и сопровождаю её цитатой из фильма 'Убить Билла':

'В этот момент я совершаю самый мазохистский поступок...'

5 из 10

Просто ниже 5-ки рука не поднялась поставить..",-1
Джанго освобожденный,"
Это обычный фильм.

Хорошие актеры, превосходная игра некоторых из них не удивляет, так как воспринимается как должное. Режиссура на уровне, музыка под стать, диалоги Тарантиновские, а действие такое же банальное и безыдейное, как и все, что выпускал Квентин последние годы.

По сути, нам рассказывают историю одного раба (кстати, не беглого, как может показаться). Он освожден, ему присвоен статус свободного человека: иди куда хочу, делай что хочу.

Начало фильма привлекает, но ближе к середение уже полностью знаешь, чем это все закончится и в каком стиле продолжится повествование. Сидя в кинозале, вторую половину фильма ты находишь себя на мысли 'ну когда же пойдут титры', ведь вся идея и каков будет финал уже понятно.

Тарантиновское насилие в этот раз сведено до полного абсурда и вызывает неподдельную улыбку. Чего стоит только перестрелка в доме, где люди на расстоянии 5-6 метров не могут попасть друг в друга. Вот ради этого момента, в общем-то можно глянуть кино и то, чисто чтобы улыбнуться и сказать 'Квентин, мы тебя узнаем'. Да и то, сделать это можно не в кинозале.

Итог: фильм ничем не примечателен, обычен и не особо зрелищен (за исключением финала).

4 из 10",4(отрицательный)
Джанго освобожденный,"
Итак, голосую против. Нет класса, не стильно, не красиво, не страшно, не динамично, не смешно, не цепляет, нет нерва, нет ничего практически, более того - местами дегенеративно.

Стёб ниже уровня семиклассника средней российской школы. Общее ощущение элементарной глупости и нудной вялости для одноклеточных. Сюжет двигается со скоростью дохлого барана, подобно обрюзгшему месье Тарантино. Господин режиссер.. Ах, вы предпочитаете 'месье'? Окей...

- месье Тарантино, впредь показывайте себя в кадре не ниже пояса, ибо животом, подобным 9-ти месячной беременности, не тычут зрителю в лицо. Смердит любовью к себе и неуважением к тому самому зрителю. А может это двойной смысл? Месье Тарантино пытается сказать, что хорош и с пузом, а его фильмы так вообще любые хороши? Отнюдь. Вам надо развиваться, месье, расти как-то, а не жрать и лежать на диване. Просто кидается диким зверем в глаза отсутствие какого-либо образования месье. Ну нельзя же так! Это как обмануть ребенка, подсунув ему вместо конфеты кусок морковки в яркой обертке. Вопиющий обман.

Мускулистые черные ноги подвешенного - красиво, но слишком долго вы ими любуетесь в кадре, это же не порно. Перебор вышел. Джанго скачет на лошади без седла - красиво, но достаточно одного раза, опять долго держите камеру - перебор. И таких переборов - море. Взгляд должен зацепиться и желать еще, а вы суете эти кадры в глаза до тошноты. Непрофессионально. Природа - красиво, но на то она и природа. А оператор у вас был, месье? Не заметно.

Если долго копаться, плюсы можно найти:

1. к разряду 'класса' можно отнести красивую черную проститутку (кажется Николь Робинсон). Шикарна.

2.отлично сыграл 'желающий прогуляться при луне'.

3. Сцена и монолог ДиКаприо с окровавленной рукой...Но! Оказывается руку он на самом деле порезал, но случайно. Разочарование.

Вот и все плюсы.

Злобный отзыв? Да. Потому что это дешевка, а не случай из разряда 'все гениальное просто'. Напоминает 'палёные' китайские трусы из синтетики с лейблом 'СК'. Но, конечно, если ты еще не знаешь о существовании трусов из натуральных материалов, сойдут и такие.

Au revoir, месье Тарантино. А, нет, лучше Adieu!

3 из 10",-1
Джанго освобожденный,"Среди од и оваций фильму обязательно должно появиться хоть одно диаметрально противоположное мнение.

Итак, странный старикан-дантист не нашел в жизни ничего лучшего, чем работать палачом. Он не брезговал ничем — убивал людей без зазрения совести, не испытывал жалости ни к кому — даже к парню, на глазах которого он убил его собственного отца, мирно пашущего на своем поле.

Ничего в этом персонаже не вызывает симпатию, но, по задумке режиссера, мы должны полюбить этого старикана только за то, что он ненавидит рабство. Этакий палач-гуманист, любовь которого проявляется исключительно по отношению к афроамериканцам.

Поэтому его гуманизм распространяется исключительно на бывшего раба-афроамериканца и он не останавливается ни перед чем чтобы освободить от рабства жену этого бывшего раба. Кроме этих трех персонажей (старикан, бывший раб и его жена) все остальные герои картины являются закостенелыми расистами, полными придурками и, конечно же, слабаками, которые не в состоянии противостоять этой троице ни физически, ни даже интеллектуально. Поэтому, по замыслу автора фильма, их можно и нужно взрывать и убивать. По сути, фильм является одой терроризму - 'тебя обидели - взорви их, открой стрельбу'.

С самого начала фильма становится понятным его финал, поэтому дальнейшее трехчасовое действие в общем-то бессмысленно: фильм полностью лишен интриги. Диалоги скучны и затянуты, так как стоит персонажу открыть рот, уже знаешь о чем пойдет речь, а перестрелки и драки уж очень по-мультяшному неправдоподобны. К концу фильма приходит мысль — а стоило тратить на все это три с лишним часа? О рабстве я и так знал, перестрелок и так видел много, террористы и так знают как поступать… по моему, не стоило ни времени, ни денег.

Думаю, жил бы Тарантино в СССР в эпоху застоя он бы обязательно экранизировал бы «Малую землю» Л. И. Брежнева, ну а при первом американском президенте-афроамериканце он вынужден был снять этот фильм.",-1
Джанго освобожденный,"
Собственно, мне нравятся фильмы Тарантино. Но это - какая-то подделка.

В фильме определенно есть красивая картинка и отличная музыка. Герои ДиКаприо и Джексона действительно неординарные и очень харизматичные в своей ублюдочности. И поэтому у картины не низшая оценка. Но на этом плюсы заканчиваются.

Главное разочарование - сюжет и два главных героя. Три, если вместе с девушкой.

Как и следует из трейлера, Шульц покупает Джанго чтобы тот помог ему с братьями Бриттл. И до момента смерти братьев Бриттл (+ку-клукс-клан) мы смотрим вполне тарантиновское кино с черным юмором, диалогами, жестокостью и осмысленностью поступков. Но то что происходит потом - это сюжет второсортного боевика. Мотивация 'почему нельзя просто выкупить девушку' не выдерживает никакой критики - учитывая что деньги у них есть. Охотник за головами(!!!), который не видит ничего страшного в убийстве бандита на глазах сына - и вдруг начинает ужасаться убийствам негров плантаторами - до какой-то крайней степени самопожертвования. И, конечно, там будет перестрелка, во время которой к женщине приставят пистолет. И, конечно, вряд ли кто-то сможет объяснить всю тупость, проявленную 'злодеями' после этого, равно как и чудесное милосердие. Вся эта бредятина будет весьма скрашена замечательным дуэтом плантатора Кэнди и его верного Стивена, но это малое утешение.

2 из 10",-1
